Ticker,Company,Sector,Industry,Country,Market Cap,Volume
FUFU,BitFuFu Inc,Financial,Capital Markets,Singapore,563.54M,"53,832"
FULC,Fulcrum Therapeutics Inc,Healthcare,Biotechnology,USA,377.10M,"314,149"
FULT,Fulton Financial Corp,Financial,Banks - Regional,USA,3.19B,"651,135"
FUNC,First United Corp,Financial,Banks - Regional,USA,208.80M,"3,576"
FUND,Sprott Focus Trust Inc,Financial,Closed-End Fund - Equity,USA,225.03M,"16,153"
FUSB,First US Bancshares Inc,Financial,Banks - Regional,USA,76.03M,248
FUTU,Futu Holdings Ltd ADR,Financial,Capital Markets,Hong Kong,16.39B,"1,921,115"
FV,First Trust Dorsey Wright Focus 5 ETF,Financial,Exchange Traded Fund,USA,-,"31,513"
FVC,First Trust Dorsey Wright Dynamic Focus 5 ETF,Financial,Exchange Traded Fund,USA,-,184
FVCB,FVCBankcorp Inc,Financial,Banks - Regional,USA,224.35M,"9,131"
FVN,Future Vision II Acquisition Corp,Financial,Shell Companies,China,78.61M,5
FWONA,Liberty Media Corp,Communication Services,Entertainment,USA,22.21B,"36,489"
FWONK,Liberty Media Corp,Communication Services,Entertainment,USA,24.67B,"331,706"
FWRD,Forward Air Corp,Industrials,Integrated Freight & Logistics,USA,879.93M,"463,999"
FWRG,First Watch Restaurant Group Inc,Consumer Cyclical,Restaurants,USA,1.01B,"400,399"
FXNC,"First National Corp. (Strasburg, VA)",Financial,Banks - Regional,USA,190.11M,"4,439"
FYBR,Frontier Communications Parent Inc,Communication Services,Telecom Services,USA,9.17B,"702,361"
FYC,First Trust Small Cap Growth AlphaDEX Fund,Financial,Exchange Traded Fund,USA,-,"6,655"
FYT,First Trust Small Cap Value AlphaDEX Fund,Financial,Exchange Traded Fund,USA,-,"1,990"
FYX,First Trust Small Cap Core AlphaDEX Fund,Financial,Exchange Traded Fund,USA,-,"7,221"
GABC,German American Bancorp Inc,Financial,Banks - Regional,USA,1.41B,"30,671"
GAIA,Gaia Inc,Communication Services,Entertainment,USA,104.06M,"3,234"
GAIN,Gladstone Investment Corporation,Financial,Asset Management,USA,515.05M,"83,291"
GALT,Galectin Therapeutics Inc,Healthcare,Biotechnology,USA,229.43M,"87,017"
GAMB,Gambling.com Group Ltd,Consumer Cyclical,Gambling,United Kingdom,364.40M,"183,154"
GAME,GameSquare Holdings Inc,Communication Services,Electronic Gaming & Multimedia,USA,78.83M,"3,102,906"
GANX,Gain Therapeutics Inc,Healthcare,Biotechnology,USA,50.82M,"142,526"
GASS,StealthGas Inc,Industrials,Marine Shipping,Greece,242.21M,"38,402"
GAUZ,Gauzy Ltd,Technology,Electronic Components,Israel,118.56M,"30,291"
GBDC,Golub Capital BDC Inc,Financial,Asset Management,USA,3.94B,"410,931"
GBFH,GBank Financial Holdings Inc,Financial,Banks - Regional,USA,526.78M,"10,063"
GBIO,Generation Bio Co,Healthcare,Biotechnology,USA,27.82M,"84,701"
GBUG,Sprott Active Gold & Silver Miners ETF,Financial,Exchange Traded Fund,USA,-,"24,407"
GCBC,Greene County Bancorp Inc,Financial,Banks - Regional,USA,400.48M,"7,591"
GCL,GCL Global Holdings Ltd,Communication Services,Electronic Gaming & Multimedia,Singapore,497.52M,"77,621"
GCMG,GCM Grosvenor Inc,Financial,Asset Management,USA,2.27B,"122,511"
GCT,GigaCloud Technology Inc,Technology,Software - Infrastructure,USA,741.68M,"334,303"
GCTK,GlucoTrack Inc,Healthcare,Medical Instruments & Supplies,USA,3.36M,"22,425"
GDC,GD Culture Group Limited,Communication Services,Electronic Gaming & Multimedia,USA,54.92M,"17,685"
GDEN,Golden Entertainment Inc,Consumer Cyclical,Resorts & Casinos,USA,730.94M,"36,598"
GDEV,GDEV Inc,Communication Services,Electronic Gaming & Multimedia,Cyprus,259.62M,"14,372"
GDHG,Golden Heaven Group Holdings Ltd,Consumer Cyclical,Leisure,China,18.55M,"123,815"
GDRX,GoodRx Holdings Inc,Healthcare,Health Information Services,USA,1.64B,"283,618"
GDS,GDS Holdings Limited ADR,Technology,Information Technology Services,China,6.79B,"1,015,024"
GDTC,CytoMed Therapeutics Ltd,Healthcare,Biotechnology,Singapore,23.21M,"3,511"
GDYN,Grid Dynamics Holdings Inc,Technology,Information Technology Services,USA,700.90M,"2,691,273"
GECC,Great Elm Capital Corp,Financial,Asset Management,USA,126.19M,"13,403"
GEG,Great Elm Group Inc,Financial,Asset Management,USA,58.96M,"3,906"
GEHC,GE HealthCare Technologies Inc,Healthcare,Medical Devices,USA,32.02B,"1,542,458"
GELS,Gelteq Ltd,Healthcare,Drug Manufacturers - Specialty & Generic,Australia,15.99M,"53,092"
GEME,Pacific North of South EM Equity Active ETF,Financial,Exchange Traded Fund,USA,-,113
GEN,Gen Digital Inc,Technology,Software - Infrastructure,USA,17.86B,"916,783"
GENK,GEN Restaurant Group Inc,Consumer Cyclical,Restaurants,USA,126.61M,"45,754"
GEOS,Geospace Technologies Corp,Energy,Oil & Gas Equipment & Services,USA,198.89M,"61,549"
GERN,Geron Corp,Healthcare,Biotechnology,USA,735.64M,"3,374,945"
GEVO,Gevo Inc,Basic Materials,Specialty Chemicals,USA,300.65M,"1,466,144"
GFAI,Guardforce AI Co Ltd,Industrials,Security & Protection Services,Singapore,23.97M,"193,083"
GFGF,Guru Favorite Stocks ETF,Financial,Exchange Traded Fund,USA,-,"1,008"
GFLW,VictoryShares Free Cash Flow Growth ETF,Financial,Exchange Traded Fund,USA,-,"5,771"
GFS,GlobalFoundries Inc,Technology,Semiconductors,USA,20.18B,"847,541"
GGAL,Grupo Financiero Galicia ADR,Financial,Banks - Regional,Argentina,6.50B,"360,703"
GGLL,Direxion Daily GOOGL Bull 2X Shares,Financial,Exchange Traded Fund,USA,-,"1,265,551"
GGLS,Direxion Daily GOOGL Bear 1X Shares,Financial,Exchange Traded Fund,USA,-,"130,150"
GGR,Gogoro Inc,Consumer Cyclical,Auto Manufacturers,Taiwan,103.22M,"185,536"
GH,Guardant Health Inc,Healthcare,Diagnostics & Research,USA,5.18B,"1,124,763"
GHRS,GH Research PLC,Healthcare,Biotechnology,Ireland,866.24M,"138,452"
GIBO,GIBO Holdings Ltd,Communication Services,Internet Content & Information,Hong Kong,11.87M,"57,149,317"
GIFI,"Gulf Island Fabrication, Inc",Industrials,Metal Fabrication,USA,108.29M,"10,636"
GIFT,Giftify Inc,Communication Services,Internet Content & Information,USA,29.91M,"92,961"
GIG,GigCapital7 Corp,Financial,Shell Companies,USA,345.77M,100
GIGM,Gigamedia,Communication Services,Electronic Gaming & Multimedia,Taiwan,17.35M,119
GIII,G-III Apparel Group Ltd,Consumer Cyclical,Apparel Manufacturing,USA,1.01B,"198,163"
GILD,"Gilead Sciences, Inc",Healthcare,Drug Manufacturers - General,USA,140.04B,"1,632,149"
GILT,Gilat Satellite Networks,Technology,Communication Equipment,Israel,422.21M,"126,449"
GIND,Goldman Sachs India Equity ETF,Financial,Exchange Traded Fund,USA,-,112
GINX,SGI Enhanced Global Income ETF,Financial,Exchange Traded Fund,USA,-,4
GIPR,Generation Income Properties Inc,Real Estate,REIT - Diversified,USA,7.75M,"11,568"
GITS,Global Interactive Technologies Inc,Communication Services,Internet Content & Information,South Korea,7.62M,"14,574"
GLAD,Gladstone Capital Corp,Financial,Closed-End Fund - Debt,USA,605.36M,"42,321"
GLBE,Global E Online Ltd,Consumer Cyclical,Internet Retail,Israel,5.44B,"685,045"
GLBS,Globus Maritime Ltd,Industrials,Marine Shipping,Greece,21.61M,"13,793"
GLBZ,Glen Burnie Bancorp,Financial,Banks - Regional,USA,12.76M,"3,228"
GLDD,Great Lakes Dredge & Dock Corporation,Industrials,Engineering & Construction,USA,713.22M,"170,677"
GLDI,UBS AG ETRACS Gold Shares Covered Call ETNs,Financial,Exchange Traded Fund,USA,-,"4,387"
GLDY,Defiance Gold Enhanced Options Income ETF,Financial,Exchange Traded Fund,USA,-,"8,151"
GLE,Global Engine Group Holding Ltd,Technology,Information Technology Services,Hong Kong,22.06M,"132,505"
GLIBA,GCI Liberty Inc,Communication Services,Telecom Services,USA,928.73M,"6,210"
GLIBK,GCI Liberty Inc,Communication Services,Telecom Services,USA,926.97M,"111,193"
GLMD,Galmed Pharmaceuticals Ltd,Healthcare,Biotechnology,Israel,3.50M,"165,878"
GLNG,Golar Lng,Energy,Oil & Gas Midstream,Bermuda,4.27B,"385,179"
GLOW,VictoryShares WestEnd Global Equity ETF,Financial,Exchange Traded Fund,USA,-,203
GLPG,Galapagos NV ADR,Healthcare,Biotechnology,Belgium,2.14B,"188,866"
GLPI,Gaming and Leisure Properties Inc,Real Estate,REIT - Specialty,USA,13.02B,"473,964"
GLRE,Greenlight Capital Re Ltd,Financial,Insurance - Reinsurance,Cayman Islands,436.98M,"23,421"
GLSI,Greenwich LifeSciences Inc,Healthcare,Biotechnology,USA,147.18M,"20,823"
GLTO,Galecto Inc,Healthcare,Biotechnology,USA,4.22M,"2,710"
GLUE,Monte Rosa Therapeutics Inc,Healthcare,Biotechnology,USA,298.93M,"319,767"
GLXG,Galaxy Payroll Group Ltd,Industrials,Staffing & Employment Services,Hong Kong,10.63M,"51,553"
GLXY,Galaxy Digital Inc,Financial,Capital Markets,USA,3.59B,"4,882,624"
GMAB,Genmab ADR,Healthcare,Biotechnology,Denmark,13.24B,"425,645"
GMGI,Golden Matrix Group Inc,Communication Services,Electronic Gaming & Multimedia,USA,206.90M,"19,507"
GMHS,Gamehaus Holdings Inc,Communication Services,Electronic Gaming & Multimedia,China,79.82M,710
GMM,Global Mofy AI Ltd,Technology,Information Technology Services,China,73.34M,"9,796"
GNFT,Genfit ADR,Healthcare,Biotechnology,France,183.77M,"2,285"
GNLN,Greenlane Holdings Inc,Consumer Defensive,Tobacco,USA,5.46M,"59,911"
GNLX,Genelux Corp,Healthcare,Biotechnology,USA,131.79M,"34,446"
GNMA,iShares GNMA Bond ETF,Financial,Exchange Traded Fund,USA,-,"14,620"
GNOM,Global X Genomics & Biotechnology ETF,Financial,Exchange Traded Fund,USA,-,"18,622"
GNPX,Genprex Inc,Healthcare,Biotechnology,USA,7.63M,"507,345"
GNSS,Genasys Inc,Technology,Scientific & Technical Instruments,USA,72.23M,"7,371"
GNTA,Genenta Science SpA ADR,Healthcare,Biotechnology,Italy,70.05M,"1,359"
GNTX,Gentex Corp,Consumer Cyclical,Auto Parts,USA,5.89B,"527,992"
GO,Grocery Outlet Holding Corp,Consumer Defensive,Grocery Stores,USA,1.35B,"1,505,663"
GOCO,GoHealth Inc,Financial,Insurance Brokers,USA,65.08M,"30,564"
GOGL,Golden Ocean Group Limited,Industrials,Marine Shipping,Bermuda,1.66B,"2,198,495"
GOGO,Gogo Inc,Communication Services,Telecom Services,USA,2.00B,"580,240"
GOOD,Gladstone Commercial Corp,Real Estate,REIT - Diversified,USA,604.32M,"133,428"
GOOG,Alphabet Inc,Communication Services,Internet Content & Information,USA,2294.35B,"10,558,948"
GOOGL,Alphabet Inc,Communication Services,Internet Content & Information,USA,2294.79B,"16,344,542"
GORV,Lazydays Holdings Inc,Consumer Cyclical,Auto & Truck Dealerships,USA,16.98M,"26,171"
GOSS,Gossamer Bio Inc,Healthcare,Biotechnology,USA,440.97M,"1,235,515"
GOVI,Invesco Equal Weight 0-30 Year Treasury ETF,Financial,Exchange Traded Fund,USA,-,"29,623"
GOVX,Geovax Labs Inc,Healthcare,Biotechnology,USA,18.20M,"336,784"
GP,GreenPower Motor Company Inc,Industrials,Farm & Heavy Construction Machinery,Canada,8.48M,"224,436"
GPAT,GP-Act III Acquisition Corp,Financial,Shell Companies,USA,379.32M,"12,350"
GPCR,Structure Therapeutics Inc ADR,Healthcare,Biotechnology,USA,1.03B,"232,155"
GPIQ,Goldman Sachs Nasdaq-100 Premium Income ETF,Financial,Exchange Traded Fund,USA,-,"446,827"
GPIX,Goldman Sachs S&P 500 Premium Income ETF,Financial,Exchange Traded Fund,USA,-,"244,036"
GPRE,Green Plains Inc,Basic Materials,Chemicals,USA,509.13M,"486,196"
GPRF,Goldman Sachs Access U.S. Preferred Stock and Hybrid Securities ETF,Financial,Exchange Traded Fund,USA,-,"1,686"
GPRO,GoPro Inc,Technology,Consumer Electronics,USA,191.21M,"3,334,208"
GQQQ,Astoria US Quality Growth Kings ETF,Financial,Exchange Traded Fund,USA,-,"3,214"
GRAB,Grab Holdings Limited,Technology,Software - Application,Singapore,19.76B,"18,612,470"
GRAL,GRAIL Inc,Healthcare,Diagnostics & Research,USA,1.18B,"439,522"
GRAN,Grande Group Ltd,Financial,Capital Markets,Hong Kong,116.33M,"55,687"
GRCE,Grace Therapeutics Inc,Healthcare,Biotechnology,USA,39.68M,"13,224"
GREE,Greenidge Generation Holdings Inc,Financial,Capital Markets,USA,23.55M,"97,984"
GRFS,Grifols SA ADR,Healthcare,Drug Manufacturers - General,Spain,2.78B,"693,760"
GRI,GRI Bio Inc,Healthcare,Biotechnology,USA,3.20M,"171,581"
GRID,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index Fund,Financial,Exchange Traded Fund,USA,-,"118,127"
GRIN,VictoryShares International Free Cash Flow Growth ETF,Financial,Exchange Traded Fund,USA,-,121
GRNQ,Greenpro Capital Corp,Industrials,Consulting Services,Malaysia,13.91M,"20,421"
GROW,"U.S. Global Investors, Inc",Financial,Asset Management,USA,31.02M,"3,387"
GRPN,Groupon Inc,Communication Services,Internet Content & Information,USA,1.15B,"871,663"
GRRR,Gorilla Technology Group Inc,Technology,Software - Infrastructure,United Kingdom,363.28M,"592,538"
GRVY,Gravity Co Ltd ADR,Communication Services,Electronic Gaming & Multimedia,South Korea,430.76M,"4,578"
GRW,TCW Compounders ETF,Financial,Exchange Traded Fund,USA,-,"1,383"
GRWG,GrowGeneration Corp,Consumer Cyclical,Specialty Retail,USA,59.49M,"307,077"
GRYP,Gryphon Digital Mining Inc,Financial,Capital Markets,USA,76.92M,"1,893,484"
GSAT,Globalstar Inc,Communication Services,Telecom Services,USA,2.93B,"225,525"
GSBC,"Great Southern Bancorp, Inc",Financial,Banks - Regional,USA,640.25M,"13,807"
GSHD,Goosehead Insurance Inc,Financial,Insurance Brokers,USA,3.33B,"158,843"
GSIB,Themes Global Systemically Important Banks ETF,Financial,Exchange Traded Fund,USA,-,"19,135"
GSIT,GSI Technology Inc,Technology,Semiconductors,USA,115.78M,"157,368"
GSIW,Garden Stage Ltd,Financial,Capital Markets,Hong Kong,7.92M,"4,751,773"
GSM,Ferroglobe Plc,Basic Materials,Other Industrial Metals & Mining,United Kingdom,756.77M,"363,460"
GSRT,GSR III Acquisition Corp,Financial,Shell Companies,USA,303.66M,"432,237"
GSUN,Golden Sun Health Technology Group Ltd,Consumer Defensive,Education & Training Services,China,3.61M,"23,345"
GT,Goodyear Tire & Rubber Co,Consumer Cyclical,Auto Parts,USA,2.86B,"1,714,912"
GTBP,GT Biopharma Inc,Healthcare,Biotechnology,USA,5.73M,"21,693"
GTEC,Greenland Technologies Holding Corp,Consumer Cyclical,Auto Parts,USA,28.96M,"81,587"
GTEN,Gores Holdings X Inc,Financial,Shell Companies,USA,471.03M,"13,230"
GTERA,Globa Terra Acquisition Corp,Financial,Shell Companies,Mexico,174.47M,"37,970"
GTERU,Globa Terra Acquisition Corp,Financial,Shell Companies,Mexico,181.62M,"3,179"
GTI,Graphjet Technology,Basic Materials,Other Industrial Metals & Mining,Malaysia,19.41M,"10,159,916"
GTIM,Good Times Restaurants Inc,Consumer Cyclical,Restaurants,USA,14.50M,"9,547"
GTLB,Gitlab Inc,Technology,Software - Infrastructure,USA,6.93B,"1,826,324"
GTM,ZoomInfo Technologies Inc,Technology,Software - Application,USA,3.37B,"1,478,547"
GTR,WisdomTree Target Range Fund,Financial,Exchange Traded Fund,USA,-,"5,647"
GTX,Garrett Motion Inc,Consumer Cyclical,Auto Parts,Switzerland,2.60B,"397,983"
GURE,Gulf Resources Inc,Basic Materials,Chemicals,China,8.51M,"29,286"
GUTS,Fractyl Health Inc,Healthcare,Biotechnology,USA,89.14M,"35,202"
GV,Visionary Holdings Inc,Consumer Defensive,Education & Training Services,Canada,5.09M,"62,133"
GVH,Globavend Holdings Ltd,Industrials,Integrated Freight & Logistics,Australia,6.80M,"71,167"
GWAV,Greenwave Technology Solutions Inc,Industrials,Waste Management,USA,12.02M,"739,898"
GWRS,Global Water Resources Inc,Utilities,Utilities - Regulated Water,USA,262.71M,"161,168"
GXAI,Gaxos.AI Inc,Communication Services,Electronic Gaming & Multimedia,USA,8.13M,"57,367"
GXDW,Global X Dorsey Wright Thematic ETF,Financial,Exchange Traded Fund,USA,-,185
GYRE,Gyre Therapeutics Inc,Healthcare,Biotechnology,USA,607.88M,"44,039"
GYRO,Gyrodyne LLC,Real Estate,Real Estate Services,USA,20.53M,"1,043"
HAFC,Hanmi Financial Corp,Financial,Banks - Regional,USA,673.58M,"54,880"
HAIN,Hain Celestial Group Inc,Consumer Defensive,Packaged Foods,USA,137.64M,"270,005"
HALO,Halozyme Therapeutics Inc,Healthcare,Biotechnology,USA,7.24B,"488,029"
HAO,Haoxi Health Technology Ltd,Communication Services,Advertising Agencies,China,25.61M,"10,244"
HAS,"Hasbro, Inc",Consumer Cyclical,Leisure,USA,10.48B,"413,521"
HBAN,"Huntington Bancshares, Inc",Financial,Banks - Regional,USA,23.40B,"13,511,976"
HBCP,Home Bancorp Inc,Financial,Banks - Regional,USA,397.36M,"9,399"
HBDC,Hilton BDC Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,"1,137"
HBIO,Harvard Bioscience Inc,Healthcare,Medical Instruments & Supplies,USA,19.08M,"230,260"
HBNB,Hotel101 Global Holdings Corp,Real Estate,Real Estate Services,Singapore,512.79M,"49,236"
HBNC,Horizon Bancorp Inc (IN),Financial,Banks - Regional,USA,663.67M,"71,862"
HBT,HBT Financial Inc,Financial,Banks - Regional,USA,762.50M,"10,937"
HCAI,Huachen AI Parking Management Technology Holding Co. Ltd,Industrials,Farm & Heavy Construction Machinery,China,24.99M,"33,586"
HCAT,Health Catalyst Inc,Healthcare,Health Information Services,USA,245.92M,"227,835"
HCHL,Happy City Holdings Ltd,Consumer Cyclical,Restaurants,Singapore,76.46M,"258,743"
HCKT,Hackett Group Inc,Technology,Information Technology Services,USA,632.76M,"77,874"
HCM,HUTCHMED (China) Limited ADR,Healthcare,Drug Manufacturers - Specialty & Generic,Hong Kong,3.00B,"6,252"
HCMAU,HCM III Acquisition Corp,Financial,Shell Companies,USA,-,"7,046,279"
HCOW,Amplify COWS Covered Call ETF,Financial,Exchange Traded Fund,USA,-,"1,715"
HCSG,"Healthcare Services Group, Inc",Healthcare,Medical Care Facilities,USA,934.25M,"185,829"
HCTI,Healthcare Triangle Inc,Healthcare,Health Information Services,USA,8.43M,"3,641,958"
HCWB,HCW Biologics Inc,Healthcare,Biotechnology,USA,9.96M,"6,594"
HDL,Super Hi International Holding LTD. ADR,Consumer Cyclical,Restaurants,Singapore,1.24B,138
HDSN,"Hudson Technologies, Inc",Basic Materials,Specialty Chemicals,USA,408.68M,"420,283"
HEAL,Global X HealthTech ETF,Financial,Exchange Traded Fund,USA,-,"3,076"
HECO,SPDR Galaxy Hedged Digital Asset Ecosystem ETF,Financial,Exchange Traded Fund,USA,-,417
HEJD,VictoryShares Hedged Equity Income ETF,Financial,Exchange Traded Fund,USA,-,1
HELE,Helen of Troy Ltd,Consumer Defensive,Household & Personal Products,Bermuda,484.70M,"228,555"
HEPS,D-MARKET Electronic Services & Trading ADR,Consumer Cyclical,Internet Retail,Turkey,904.68M,"927,951"
HEQQ,JPMorgan Nasdaq Hedged Equity Laddered Overlay ETF,Financial,Exchange Traded Fund,USA,-,7
HERD,Pacer Cash Cows Fund of Funds ETF,Financial,Exchange Traded Fund,USA,-,"2,562"
HERO,Global X Video Games & Esports ETF,Financial,Exchange Traded Fund,USA,-,"46,537"
HERZ,Herzfeld Credit Income Fund Inc,Financial,Asset Management,USA,36.00M,"9,159"
HFBL,Home Federal Bancorp Inc (Louisiana),Financial,Banks - Regional,USA,41.51M,134
HFFG,HF Foods Group Inc,Consumer Defensive,Food Distribution,USA,141.69M,"10,328"
HFWA,Heritage Financial Corp,Financial,Banks - Regional,USA,755.78M,"46,794"
HGBL,Heritage Global Inc,Financial,Capital Markets,USA,75.66M,"19,071"
HHS,"Harte-Hanks, Inc",Industrials,Conglomerates,USA,25.11M,"1,041"
HIDE,Alpha Architect High Inflation and Deflation ETF,Financial,Exchange Traded Fund,USA,-,"14,754"
HIFS,Hingham Institution For Savings,Financial,Banks - Regional,USA,519.68M,"13,058"
HIHO,Highway Holdings Ltd,Industrials,Metal Fabrication,Hong Kong,7.59M,"1,526"
HIMX,Himax Technologies ADR,Technology,Semiconductors,Taiwan,1.53B,"366,873"
HIMZ,Defiance Daily Target 2X Long HIMS ETF,Financial,Exchange Traded Fund,USA,-,"1,726,165"
HISF,First Trust High Income Strategic Focus ETF,Financial,Exchange Traded Fund,USA,-,410
HIT,Health In Tech Inc,Technology,Software - Application,USA,110.91M,"568,349"
HITI,High Tide Inc,Healthcare,Pharmaceutical Retailers,Canada,178.69M,"109,860"
HIVE,HIVE Digital Technologies Ltd,Financial,Capital Markets,USA,445.10M,"13,837,968"
HKIT,Hitek Global Inc,Technology,Software - Application,China,44.83M,"12,016"
HKPD,Hong Kong Pharma Digital Technology Holdings Ltd,Healthcare,Pharmaceutical Retailers,Hong Kong,11.88M,"19,786"
HLAL,Wahed FTSE USA Shariah ETF,Financial,Exchange Traded Fund,USA,-,"42,599"
HLIT,"Harmonic, Inc",Technology,Communication Equipment,USA,955.10M,"433,838"
HLMN,Hillman Solutions Corp,Industrials,Tools & Accessories,USA,1.52B,"377,860"
HLNE,Hamilton Lane Inc,Financial,Asset Management,USA,8.17B,"163,404"
HLP,Hongli Group Inc,Basic Materials,Steel,China,47.40M,"9,418"
HLVX,HilleVax Inc,Healthcare,Biotechnology,USA,101.54M,"23,203"
HLXB,Helix Acquisition Corp. II,Financial,Shell Companies,USA,241.21M,"4,327"
HMR,Heidmar Maritime Holdings Corp,Industrials,Marine Shipping,Greece,86.08M,"39,406"
HMST,HomeStreet Inc,Financial,Banks - Regional,USA,244.28M,"38,586"
HNDL,Nasdaq 7HANDL Index ETF 1.23x Shares,Financial,Exchange Traded Fund,USA,-,"35,595"
HNNA,Hennessy Advisors Inc,Financial,Asset Management,USA,95.41M,"2,500"
HNRG,Hallador Energy Co,Energy,Thermal Coal,USA,732.31M,"513,484"
HNST,Honest Company Inc,Consumer Defensive,Household & Personal Products,USA,496.78M,"1,368,140"
HNVR,Hanover Bancorp Inc,Financial,Banks - Regional,USA,150.86M,703
HOFT,Hooker Furnishings Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,98.36M,"4,078"
